Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
starship-captains,Starship Captains,"<p class=""acd-style"">             
                    		Welcome aboard and congrats on the promotion! Your “new” starship is ready to embark on its first big voyage. Just scrape off some of the rust and she’ll do fine. And that crew? Might look a little green around the edges, but they’re your crew now. Make us proud.<br>
<br>
The stars are calling, and adventure awaits!<br>
<br>
Settle into the captain’s chair of your very first star cruiser and get ready to embark on an exciting voyage through the depths of space in this euro-style action selection and engine building game for 2-4 players.<br>
<br>
The vibrant galaxy holds many peculiar mysteries to explore and uncover! Skillfully manage your team of cadets, ensigns, androids, and officers to make the most of their unique abilities—all while balancing essential ship roles, completing unique missions, and upgrading your ship with powerful engine-building alien technology.<br>
<br>
Do you have what it takes to deftly command your crew and become the best captain in the cosmos? We’ll see.<br>
<br>
2-4 players<br>
25 minutes per player<br>
<br>
Contents:<br>
4 dual layer player boards<br>
Main star map board<br>
Faction tracks<br>
Missions deck<br>
Technology deck<br>
Miniatures<br>
Reference cards<br>
Scorepad<br>
Tokens                    	</p>","CZECH GAMES EDITION, INC.",Toys & Games > Games > Board Games,Board Game,"2-player games, boardgame, recommended, solo mode games, strategy",true,Title,Default Title,,,,,CGE00065,2358.680324,shopify,1,deny,manual,44.96,59.95,true,true,8594156310653,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/cge00065_web_3d_box_l.jpg?v=1686346170,1,,false,Starship captains board game,Settle into the captain’s chair of your very first star cruiser and get ready to embark on an exciting voyage through the depths of space in this euro-style action selection and engine building game for 2-4 players.,,,,,,,,,,,,,lb,,31.77,true,,,true,,,active
ruins-of-mars,Ruins of Mars,"<p data-mce-fragment=""1"">The year is 2179, and Earth's future seems bleak. Years of pollution have tarnished the landscape, and the world's supplies of natural resources have dwindled to abysmal levels.The use of electric vehicles, solar technologies, and other energy-saving solutions have slowed the problem, but the long-term abuse on the planet by previous generations has been hard to reverse. Most Earthlings seem to have given up hope, yet a group of optimistic explorers are trekking to Mars, which some believe may turn around their fate.</p>
<p data-mce-fragment=""1"">In search of knowledge, these explorers hope that understanding the demise of alien populations can assist them with preventing or at least slowing the rapid deterioration of Earth. They'll need to replicate Martian technologies, translate their languages, and avoid gaining too much radiation along the way in order to end up with the most prestige and save Earth as they know it.</p>
<p data-mce-fragment=""1"">In<span data-mce-fragment=""1""> </span><em data-mce-fragment=""1""><strong data-mce-fragment=""1"">Ruins of Mars</strong></em>, players compete to build out their arsenal of knowledge, attempting to understand the languages of ancient civilizations that colonized Mars and made it a hub of economic activity. The game is played around a board with five locations and eleven communal action tiles that are laid out at random underneath the board as evenly as possible.</p>
<p data-mce-fragment=""1"">On a turn, you choose one of the locations, optionally pay to shift an action tile from an adjacent location to the active one, take the action of the location — the effect of which will be based on the tiles below that space — optionally replicate alien tech by paying resources and adding it to your board for personal use, then reallocate the action tiles from the active site in a mancala-like fashion.</p>
<p data-mce-fragment=""1"">Over the course of the game, you learn the Martian languages and re-discover and study their technologies, which come in three levels and multiple classifications and which grant you special abilities. Along the way, you might pick up radiation from various actions, and you'll want to ditch that if possible so as not to lose points in the final scoring, which is mostly based on the tech you've assembled and your skill with languages.</p>",Atheris Games,Toys & Games > Games > Board Games,Board Game,"2-player games, boardgame, economic games, solo mode games, strategy",true,Title,Default Title,,,,,ATH2020,1179.340162,shopify,1,deny,manual,26.24,34.99,true,true,865145000243,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/pic4034784.webp?v=1686344241,1,,false,,Ruins of mars board game,,,,,,,,,,,,,lb,,8.00,true,,,true,,,active
break-the-cube,Break The Cube,"<p><em><strong>Break the Cube</strong></em><span> </span>is the multiplayer puzzle solving game that will let you go brain-to-brain with your friends! To compete, you will need to build the most complex shape possible behind your screen.</p>
<p>Your goal is to recreate the shape hidden behind your opponent's screen before they recreate yours using Break the Code's system of questioning and guessing, but now with a 3D shape!</p>
<p>The first player finding their opponent's shapes initiates the end of the game. Everyone else will get a chance to guess their respective opponent's shape to share the victory.<br>If the challenge is not hard enough, spice up your games with additional rules, like only one final guess, or adding another piece to your shapes!</p>
<p class=""acd-style""><span>Each player starts the game by building a shape with their wooden pieces behind their screens.</span><br><span>On their turn, players can:</span><br></p>
<ul>
<li>Asking what their opponent sees from the top of one square.</li>
<li>Asking EVERY players what they see in a column or line. Everyone at the table, even the one asking it, must answer this question.</li>
<li>Trying to guess the shape once they think they recreated it. If it is correct, every other player gets a chance to guess their opponent's shape.</li>
</ul>
<p class=""acd-style""><strong>Players</strong><span>: 2-4</span><br data-mce-fragment=""1""><strong data-mce-fragment=""1""><span data-mce-fragment=""1"">Ages</span></strong><span>: 10 and up</span><br data-mce-fragment=""1""><strong data-mce-fragment=""1""><span data-mce-fragment=""1"">Time</span></strong><span>: 15-25 MInutes </span><br data-mce-fragment=""1""><strong data-mce-fragment=""1""><span data-mce-fragment=""1"">Mechanic</span></strong><span>: Deduction, Memory </span><br data-mce-fragment=""1""><strong data-mce-fragment=""1""><span data-mce-fragment=""1"">Complexity</span></strong><span>: Medium Light </span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Contents</strong><span data-mce-fragment=""1"">:</span><br>4 Screen<br data-mce-fragment=""1""> 8 Base tiles<br data-mce-fragment=""1""> 24 Wooden blocks<br data-mce-fragment=""1""> 1 Notepad<br data-mce-fragment=""1""> 1 Rulebook<br></p>",IELLO,Toys & Games > Games > Board Games,Board Game,"2-player games, boardgame, family games",true,Title,Default Title,,,,,IEL51951,408.233133,shopify,1,deny,manual,14.24,18.99,true,true,3760175519512,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/iel51951_web_3d_box_l.jpg?v=1697435821,1,,false,Break the cube borad game,"you broke the code, now break the cube. Break the cube board game",,,,,,,,,,,,,lb,,7.60,true,,,true,,,active
break-the-cube,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/iel51951_web_1back.jpg?v=1697435821,2,,,,,,,,,,,,,,,,,,,,,,,,,,
break-the-cube,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/iel51951_web_2content.jpg?v=1697435821,3,,,,,,,,,,,,,,,,,,,,,,,,,,
break-the-cube,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/pic7061625.jpg?v=1697435828,4,,,,,,,,,,,,,,,,,,,,,,,,,,
break-the-cube,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/pic7061623.jpg?v=1697435842,5,,,,,,,,,,,,,,,,,,,,,,,,,,
break-the-cube,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/pic7061626.jpg?v=1697435859,6,,,,,,,,,,,,,,,,,,,,,,,,,,
break-the-cube,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/pic7063373.jpg?v=1697435878,7,,,,,,,,,,,,,,,,,,,,,,,,,,
break-the-code,Break The Code,"<p class=""acd-style"">Will you choose the right questions to break the Code? Deduce, eliminate, guess correctly!<br> <br><span data-mce-fragment=""1"">You win if you can guess all of your opponent's tiles in a two-player game or if you can guess the face-down tiles in the center for a three- or four-player game. Put on your thinking cap!</span><br></p>
<p class=""acd-style""><span data-mce-fragment=""1"">Each code is a combination of colored numbers. Use deduction to crack the game’s code by cracking your opponents’. You can gather details about the position and colors of your opponent's number tiles such as: “Where are your fives?” or “How many white tiles do you have?”. Multiplayer and duel modes offer very different experiences!</span></p>
<p><strong>Players</strong>: 2-4<br data-mce-fragment=""1""> <strong data-mce-fragment=""1""><span data-mce-fragment=""1"">Ages</span></strong>: 10 and up<br data-mce-fragment=""1""> <strong data-mce-fragment=""1""><span data-mce-fragment=""1"">Time</span></strong>: 15-20 MInutes <br data-mce-fragment=""1""> <strong data-mce-fragment=""1""><span data-mce-fragment=""1"">Mechanic</span></strong>: Deduction, Paper-and-Pencil<br data-mce-fragment=""1""> <strong data-mce-fragment=""1""><span data-mce-fragment=""1"">Complexity</span></strong>: Medium Light <br data-mce-fragment=""1""> <br data-mce-fragment=""1""> <strong data-mce-fragment=""1"">Contents</strong><span data-mce-fragment=""1"">:</span><br> 4 Screens<br> 1 Notepad<br> 20 Cipher Tiles<br> 21 Question Cards<br> 1 Booklet</p>",IELLO,Toys & Games > Games > Board Games,Board Game,"2-player games, boardgame, family games",true,Title,Default Title,,,,,IEL51629,408.233133,shopify,1,deny,manual,14.24,18.99,true,true,3760175516290,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/iel51629_web_box_3d_l.jpg?v=1697435121,1,,false,Break the code board game,Deduce eliminate and guess correctly to break the code. ,,,,,,,,,,,,,lb,,8.55,true,,,true,,,active
break-the-code,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/iel51629_web_contents.jpg?v=1697435121,2,,,,,,,,,,,,,,,,,,,,,,,,,,
break-the-code,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/pic6910587.jpg?v=1697435146,3,,,,,,,,,,,,,,,,,,,,,,,,,,
break-the-code,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/pic6914423.jpg?v=1697435167,4,,,,,,,,,,,,,,,,,,,,,,,,,,
break-the-code,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/pic7205453.jpg?v=1697435218,5,,,,,,,,,,,,,,,,,,,,,,,,,,
betta,Betta,"<p class=""acd-style"">Discover the wonderful world of the Betta. They are beautiful and colorful, but their displays need to be organized so that they really stand out.<br> <br> In Betta, all you need to do is display the fish by using them to create different patterns. You are assigned a species of betta and to score points, that species must be the one that appears the most in the various displays.<br> <br><span data-mce-fragment=""1""><strong data-mce-fragment=""1"">Players</strong>: 1-5</span><br data-mce-fragment=""1""><span data-mce-fragment=""1""><strong data-mce-fragment=""1"">Ages</strong>: 8 and up</span><br data-mce-fragment=""1""><span data-mce-fragment=""1""><strong data-mce-fragment=""1"">Time</strong>: 20 minutes</span><br data-mce-fragment=""1""><span data-mce-fragment=""1""><strong data-mce-fragment=""1"">Mechanic</strong>: Hand Management, Layering</span><br data-mce-fragment=""1""><span data-mce-fragment=""1""><strong data-mce-fragment=""1"">Complexity</strong>: Light</span><br> <br> <strong>Contents</strong>:<br> 48 Betta cards (12 of each of the<br> 4 colors)<br> 12 Betty’s Betta cards<br> 5 Score markers<br> 10 Display tiles<br> 12 Pattern cards<br> 1 Scoreboard<br> 1 Rulebook</p>",SYNAPSES GAMES,Toys & Games > Games > Board Games,Board Game,"2-player games, boardgame, children's games, family games, solo mode games",true,Title,Default Title,,,,,SYGBET01,408.233133,shopify,1,deny,manual,17.75,24.99,true,true,894342000213,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/sygbet01_web_box_3d_l.jpg?v=1697426966,1,,false,Betta board game organize fish,Betta beatufiul and colorful fish organization and patterns,,,,,,,,,,,,,lb,,10.00,true,,,true,,,active
betta,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/sygbet01_web_1content.jpg?v=1697426966,2,,,,,,,,,,,,,,,,,,,,,,,,,,
betta,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/1-5-1200x675.png?v=1697426997,3,,,,,,,,,,,,,,,,,,,,,,,,,,
betta,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/pic6622875.webp?v=1697427635,4,,,,,,,,,,,,,,,,,,,,,,,,,,
betta,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/pic6941848.jpg?v=1697427673,5,,,,,,,,,,,,,,,,,,,,,,,,,,
beast,Beast,"<p class=""acd-style""><span>Beast is a one-vs-many type of game, in which one player takes control over a </span><b class=""lightgold"" data-v-61fa66da="""">Beast</b><span>; a giant, godlike creature who wants to fend off the humans invading her lands.</span><br data-v-61fa66da=""""><br data-v-61fa66da=""""><span>All other players take the role of </span><b class=""lightgold"" data-v-61fa66da="""">hunters</b><span>, who cooperate in an epic hunt to track and kill the Beast. </span><b class=""gold"" data-v-61fa66da="""">Which side will you join?</b></p>
Welcome to the Northern Expanse, a place where nature is still unexplored, mystical and dangerous. When the humans first arrived, they thought they found an unspoiled paradise, filled with bountiful forests, lakes swimming with fish and cold freshwater flowing from the mountains. But as their settlements expanded and the surrounding forests grew thinner, nature itself pushed back. Great creatures known as Beasts emerged, and with their fangs, claws and mystical powers, they proved an incredible threat to the humans. In order to protect the settlements, humans enlisted specialised hunters, tasked with tracking and killing the Beasts before too many of their kin perish.<br> <br> The Beast uses a deck of direction cards to move over forests, swamps and caverns, using guile and deceit to hide its track from the hunters. However, whenever a hunter moves over a location where the Beast has previously been, a trail appears. Only when a hunter searches a location or the Beast itself attacks an unsuspecting target is the Beast's actual position revealed. More so, each hunter has but one chance of searching each round, making it a tense and difficult decision. Hunters seldom have full information whether the trail they’re pursuing contains the Beast’s actual location, or if the trail has already gone cold.<br> <br> Each action you perform in this game is done by playing a card from your hand (up to a maximum of two cards per turn). This means that if a player wants to search, attack or move, they need to have a card in their hand that lets them do that. Before each round, both hunters and Beast participate in a draft for the most important cards. All action cards can be used by both Beast and hunters alike.<br> <br> In order to win this game, you either need to cooperate every step of the way if you play as a hunter, or skillfully outmaneuver your opponents if you play as Beast. On their own, hunters are never stronger than the Beast. Only when hunters communicate, strategize and combine their actions can they bring down the Beast before it’s too late.<br> <br><span data-mce-fragment=""1""><strong data-mce-fragment=""1"">Players</strong>: 2-4</span><br data-mce-fragment=""1""><span data-mce-fragment=""1""><strong data-mce-fragment=""1"">Ages</strong>: 14 and up</span><br data-mce-fragment=""1""><span data-mce-fragment=""1""><strong data-mce-fragment=""1"">Time</strong>: 60-120 MInutes </span><br data-mce-fragment=""1""><span data-mce-fragment=""1""><strong data-mce-fragment=""1"">Mechanic</strong>: Action Drafting, Hand Management </span><br data-mce-fragment=""1""><span data-mce-fragment=""1""><strong data-mce-fragment=""1"">Complexity</strong>: Medium </span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Contents</strong><span data-mce-fragment=""1"">:</span><br><span data-mce-fragment=""1"">character mats - 6 beasts and 6 hunters</span><br><span data-mce-fragment=""1"">12 character standees</span><br><span data-mce-fragment=""1"">15 summons</span><br><span data-mce-fragment=""1"">1 double-sided maps</span><br><span data-mce-fragment=""1"">2 Double-sided contracts </span><br><span data-mce-fragment=""1"">1 minimap, screen, and location token</span><br><span data-mce-fragment=""1"">16 action cards </span><br><span data-mce-fragment=""1"">18 hunter ability cards </span><br><span data-mce-fragment=""1"">24 beast ability cards</span><br><span data-mce-fragment=""1"">48 beast movement cards</span><br><span data-mce-fragment=""1"">25 item cards</span><br><span data-mce-fragment=""1"">25 beastly talent cards</span><br><span data-mce-fragment=""1"">18 grudges (six 3's and twelve 1s)</span><br><span data-mce-fragment=""1"">27 habitat tokens</span><br><span data-mce-fragment=""1"">18 upgrade tokens</span><br><span data-mce-fragment=""1"">30 trail tokens</span><br><span data-mce-fragment=""1"">6 watchtower tokens</span><br><span data-mce-fragment=""1"">7 settlers (farmers)</span><br><span data-mce-fragment=""1"">7 settlers (nobles)</span><br><span data-mce-fragment=""1"">28 sheep </span><br><span data-mce-fragment=""1"">19 boars</span><br><span data-mce-fragment=""1"">4 bears</span><br><span data-mce-fragment=""1"">12 wound tokens (six 3's and twelve 1s)</span>",PEGASUS SPIELE,Toys & Games > Games > Board Games,Board Game,"2-player games, boardgame, recommended, strategy",true,Title,Default Title,,,,,PES56420E,2676.194983,shopify,3,deny,manual,48.74,64.99,true,true,4250231734755,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/pes56420e_web_box_3d_l.jpg?v=1686505668,1,,false,Beast board game one vs many,Hunt the beast in this 1 vs many game,,,,,,,,,,,,,lb,,37.04,true,,,true,,,active
beast,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/A12N-j8DXJL._AC_SL1500.jpg?v=1696279855,2,,,,,,,,,,,,,,,,,,,,,,,,,,
andor-the-family-fantasy-game,Andor: The Family Fantasy Game,"<p class=""acd-style"">Venture into a land of fantasy and legend! In this cooperative family role-playing game, each player chooses one of four powerful heroes: the magician, the warrior, the archer, or the dwarf. Your heroic journey begins with a mission to rescue some wolf cubs that are lost in a dangerous mine. But, before embarking on your search, your party must get past Mart, the bridge guard, by completing all of his tasks. Only then will he let your party cross his bridge and enter the mine. However, danger still lurks on the horizon, as a dragon encroaches on the castle Rietburg just as you approach the mine. Should he arrive at the castle before your heroes rescue the wolf cubs, your party will lose the mission — and the game. If your party rescues the cubs first, you win! Andor: The Family Fantasy Game features gameplay that is similar to the popular Legends of Andor, but more approachable to younger players, making it a great introduction to the entire Legends of Andor series of games.<br> <br> 2-4 players<br>30-45 minute play time</p>",THAMES & KOSMOS,Toys & Games > Games > Board Games,Board Game,"2-player games, adventure games, boardgame, family games",true,Title,Default Title,,,,,THK691747,1224.699399,shopify,1,deny,manual,26.21,34.95,true,true,814743015968,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/thk961747_web_front.jpg?v=1686506816,1,,false,Andor the family fantasy game,"Venture into a land of fantasy and legend, for the whole family.",,,,,,,,,,,,,lb,,19.25,true,,,true,,,active
a-fistful-of-daisies,A Fistful of Daisies,"<p class=""acd-style"">In A Fistful of Daisies, you are an alpine cow and have to munch on some flowers along the way. The first player to cover all the flowers from their personal board is the winner… provided they reach the cowshed!<br> <br> Beware! Some cows will challenge you to a duel. Protect your island of greenery when another cow tries to get a taste of your daisies.<br> <br> Includes a variant for the most seasoned cows starting at 7 years old!<br> <br> 2-4 players<br>20 minute play time<br> <br> Contents:<br> 1 large pen game board<br> 4 cow figurines<br> 4 dice including 1 special die<br> 45 Grass tokens<br> 18 Clover tokens<br> 4 personal boards<br> 4 Player Aid tiles<br> 1 Duel token</p>",ASMODEE,Toys & Games > Games > Board Games,Board Game,"2-player games, boardgame, children's games, dice games, family games",true,Title,Default Title,,,,,ASMSCOPPM01,771.107029,shopify,1,deny,manual,18.75,24.99,true,true,3558380082002,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/asmscoppm01_web_box_3d_l.jpg?v=1686506633,1,,false,A Firstful of daises family board game,You are a cow that is munching on some flowers. First to get all the flowers wins!,,,,,,,,,,,,,lb,,14.24,true,,,true,,,active
a-fistful-of-daisies,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/asmscoppm01_web_1contents.jpg?v=1686506646,2,,,,,,,,,,,,,,,,,,,,,,,,,,
3-seeds-reap-where-you-sow,3 Seeds: Reap Where you sow,"<p class=""acd-style"">A Deceptively Simple, Highly Approachable, Light Strategy Card Came <br> <br> Looking for a game your friends and family can learn in 3 minutes but that creates rewarding decisions for players of all skill levels? 3 Seeds is what you have been looking for! Will you play your money, time, and labor seeds on crops to reap short term harvests bonuses, use your special event cards to collect long term crop set bonuses, or manipulate the secret harvest bonuses to do a little or both? Remember, its not just what you sow, but where you sow that matters!</p>
<p>Gameplay:<br>Each player is given a deck of 6 Seed cards consisting of 2 time, 2 money, and 2 labor cards. During your turn, you will draw the top 3 Seed cards from your deck. You will try gain insight into one of the return/harvest values assigned to the crops in play. With that information and the seeds you have in-hand, you will play 2 of the 3 seeds in your hand on any of the crops in play. Special earned event cards may also be played during your turn to further your success.</p>
<p>The seeds you play on crops will be returned to you once the crop receives enough seeds on it to be completed/harvested. Once a crop is completed, players will receive points equal to the crop's harvest number multiplied by the number of seeds they played on that crop. Once a crop is complete, a new Harvest and Crop card is drawn.</p>
<p>The game ends when the crop is completed and there are no more Crop cards in the deck. The player with the most points at the end wins.</p>
<p class=""acd-style""><span data-mce-fragment=""1""><strong data-mce-fragment=""1"">Players</strong>: 2-5</span><br data-mce-fragment=""1""><span data-mce-fragment=""1""><strong data-mce-fragment=""1"">Ages</strong>: 12 and up</span><br data-mce-fragment=""1""><span data-mce-fragment=""1""><strong data-mce-fragment=""1"">Time</strong>: 30-45 MInutes </span><br data-mce-fragment=""1""><span data-mce-fragment=""1""><strong data-mce-fragment=""1"">Mechanic</strong>: Hand Management, Take That</span><br data-mce-fragment=""1""><span data-mce-fragment=""1""><strong data-mce-fragment=""1"">Complexity</strong>: Medium Light </span></p>
<p class=""acd-style""> </p>",CHARA GAMES,Toys & Games > Games > Card Games,Card Game,"2-player games, boardgame, card games, strategy",true,Title,Default Title,,,,,XRG0002,317.514659,shopify,1,deny,manual,14.25,19.00,true,true,9780997768831,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/PXL_20231017_002735106.jpg?v=1697502793,1,,false,3 seeds reap where you sow card game,"A deceptively simple, highly approachable, light strategy card game",,,,,,,,,,,,,lb,,5.00,true,,,true,,,active
3-seeds-reap-where-you-sow,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/PXL_20231017_002803830.jpg?v=1697502793,2,,,,,,,,,,,,,,,,,,,,,,,,,,
3-seeds-reap-where-you-sow,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/pic2647767.webp?v=1697502793,3,,,,,,,,,,,,,,,,,,,,,,,,,,
3-seeds-reap-where-you-sow,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/PXL_20231017_002814404.jpg?v=1697502793,4,,,,,,,,,,,,,,,,,,,,,,,,,,
3-seeds-reap-where-you-sow,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/PXL_20231017_002741460.jpg?v=1697502793,5,,,,,,,,,,,,,,,,,,,,,,,,,,
3-seeds-reap-where-you-sow,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/PXL_20231017_002759316.jpg?v=1697502793,6,,,,,,,,,,,,,,,,,,,,,,,,,,
bananagrams,Bananagrams,"<p class=""acd-style"">THE ANAGRAM GAME THAT DRIVES YOU BANANAS!<br> <br> Fast and frantic, players race against each other to build crossword grids. And it requires no pencil, paper, or board. In this addictive word game, speed wins, not points. You’ll have a bunch of fun as you race to the finish by using all of your letter tiles first! BANANAGRAMS comes in a small portable banana-shaped pouch and is perfect for everyone 7 &amp; up; at home or on the go.<br></p>
<strong>Players</strong>: 1-8<br data-mce-fragment=""1""> <strong data-mce-fragment=""1""><span data-mce-fragment=""1"">Ages</span></strong>: 7 and up<br data-mce-fragment=""1""> <strong data-mce-fragment=""1""><span data-mce-fragment=""1"">Time</span></strong>: 15-20 MInutes <br data-mce-fragment=""1""> <strong data-mce-fragment=""1""><span data-mce-fragment=""1"">Mechanic</span></strong>: Race, Tile Placement <br data-mce-fragment=""1""> <strong data-mce-fragment=""1""><span data-mce-fragment=""1"">Complexity</span></strong>: Light <br data-mce-fragment=""1""> <br data-mce-fragment=""1""> <strong data-mce-fragment=""1"">Contents</strong><span data-mce-fragment=""1"">: </span><br><span data-mce-fragment=""1"">144 Letter tiles</span><br><span data-mce-fragment=""1"">1 zipper banana bag</span><br><span data-mce-fragment=""1"">Rule Book </span>
<p class=""acd-style""><br><br></p>",BANANAGRAMS,Toys & Games > Games > Board Games,Board Game,"2-player games, boardgame, children's games, family games, party games, solo mode games",true,Title,Default Title,,,,,BNABAN001,453.59237,shopify,1,deny,manual,11.99,15.99,true,true,856739001159,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/classic-bananagrams-packngrid.webp?v=1697432608,1,,false,THE ANAGRAM GAME THAT DRIVES YOU BANANAS!,"In this addictive word game, speed wins, not points. The anagram game that drives you bananas",,,,,,,,,,,,,lb,,8.68,true,,,true,,,active
bananagrams,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/classic-bananagrams-open.webp?v=1697432608,2,,,,,,,,,,,,,,,,,,,,,,,,,,
bananagrams,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/classic-bananagrams-front-square-2_1f5be4f6-3b30-4b65-8f26-a38ed3d17580.webp?v=1697432608,3,,,,,,,,,,,,,,,,,,,,,,,,,,
bananagrams,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/pic436569.webp?v=1697432909,4,,,,,,,,,,,,,,,,,,,,,,,,,,
