objectid,mfgid
5966,20806
94338,PARA-NA-CHE-Cn-ZJG-LSH-RAM121
94338,FOX-PARADISIO
113517,MGQUA01-QUA01
158250,1290
7641,THR
7641,236
153704,FA048-1
153704,"FA048 1"
1518,45050
6716,41010
169157,01249
6578,na
35163,3416
129944,RRG500
129944,"RR 500"
172347,"23398 4"
181616,601105092
159647,"SPIELE IN DER DOSE"
159647,2558
154499,"MFG 4132"
183888,6026576
6263,0655132002172
6263,217
99081,FSG03001
99081,3001
160669,ST4GAMTC4E_31144
30976,"42775 0002WZ44716"
30976,44716
178944,9214070
152822,XOOM01
74102,691233
172164,696163
153745,GSUH1620
147009,ZOMB1
147009,ZOMB01ASM
153568,MP01
93522,"IDE OX8-28296"
208480,"FF WRDY01"
208480,FFAWRDY01
9962,1354
9962,SJG01354
65556,SUM
65556,7111
158131,MC01
183459,TAGHFC01
166002,300172
153067,WWF098
261307,BOX-01238
27884,WZKENT01308
27884,01308
153905,301DYS
27156,redneckopoly
109215,EPG003
184922,GAM-160-01
184922,"Board game"
141035,1593
191543,71331ZMG
191543,ZM7135
136286,699642
12784,40908100
172932,417
40238,7040
4154,KON141205
211902,1202
29140,2
29140,1172
8098,JS01
309862,RGS1153
309862,RGS01153
25674,"RGG 332"
67693,B0038XU3IK
123828,37083
9802,4703
302809,C75670000
254132,3603
224010,m45120
300001,SC2150CTG
300001,SC2150
218479,63519
250437,ATG01420
35173,30341
152608,28008
133687,Ja1010156
133687,5704682000185
157515,5591
6785,BBBD
15064,9781588466242
15064,5140
165042,CMNRW0002
165049,CMNRW0010
193209,ROO007SMP
93563,MFG04129
93563,"MFG 4129"
225370,STM505
153298,Y2319
325536,4383
249039,BND0031
163771,PFX200
166537,CTE201
6718,APE01700
74983,OOC1001
27857,5512411
94715,43292-13786
155910,21418
69318,PMMABEZ
2968,237
167159,C4065-367
66888,44004
66888,44004W
172410,MFG4406
69356,HOM01003
124372,LPP01
124372,LPP01USASM
13767,40960
13767,852877000405
29126,261
29126,0261TSL
13291,MILCI02
158579,1
108783,DRSH01
108783,DRSH01USASM
6733,567a
12784,96685
261504,SIF502
156268,ZOO
157513,HA-499
157513,5589
37000,44902XXXX
57838,ABA06091
192353,30040
35801,FBA_ELFRG2004E
26685,737639
26685,K0890
89972,49237
155822,216JPG
166922,na
170570,JPG42252
16992,WIZ6300
42111,FDD101271N
2980,42970
9288,01432
209226,302344
154280,23372
158250,540
92099,2180
26685,K0891-0
123648,IGC0103
177053,01
121414,8717472960337
170867,DISBOD001
288606,49565
288606,WK49565
282922,7488
298607,606201888
298608,606201889
319402,601105142
137592,5513835
206153,TY15134467
157508,7390
23329,SKY
31336,unknown
76684,"STT 5723"
223770,Startups
236485,26752
105055,606013750
1149,"Dragon Strike 1993"
153724,RABT-PIES
125065,7002SG
259556,3936SJG
259556,SJG03936
64351,P5311
137550,STWAR-BASE
284083,THA691868
37849,1
55863,"ZVE SRS29771"
139177,4336645
22338,606015172
167505,"WON 1250"
167505,01250
15396,1
22338,ipip25048
22338,25048
260332,RGS0857
5030,4502
5030,"NO. 4502"
36332,0000WFG001
248152,B00BWXUPYU
248152,WZK71110
152607,94910
35878,00735
35878,BUTTHEAD
260505,GCW07
150925,4312MG
102940,SJG01380
102940,1380
182126,41150
329841,DO7233
329841,DOW720033
130188,MGSET01-SET01
521,GOLD-STANDARD-TR-USA
268393,PP3548
268393,PP3548V2
32070,62002
252526,CC121
27039,"SCENE IT? GZSZ"
27039,K5810
328908,UG01en
328908,UG01
312484,CZ115
312484,"Die verlorenen Ruinen von Arna"
304783,RGS2200
304783,RGS02200
273330,BBE001
273330,CMNBBE001
330608,ZM022
304324,57251G
330608,ZMND0016
27028,Uli-CS0001
283387,PHA50871
139976,GSTGEGCTHU01
305726,MIB-SMG28-4.3
320136,JPG502
186095,43227-1742
186095,SG_B01D52MM50_US
153538,BOX-01488
130186,MGDTZ01-DTZ01
46957,HCPRR3000
46957,SS-3000
265374,WTXWIN
178336,RGS2199
324656,ALD07071
175199,ASI-0121
291433,MUH051721
268374,SFRE2-004B
268375,SFRE2-003
229980,ALD07004
242301,ALD07016
244532,MIGDM101
263894,EEG-GHCORE01
286383,449
286383,80739
268952,CRZ01
268952,CRZ01EN
30645,APR142375
30645,660IDW
270139,RGS0876
270139,RGS00876
301785,GOT1301
171419,RIO514
301324,MUH051779
257177,"MUH 051237"
257177,MUH051237
258475,MUH051724
275710,PLF800
275710,72442
285448,RIO570
30645,PAN202012
249514,AEG7022
249514,ALD07022
266554,AEG7030
266554,ALD07030
273916,RGS0872
265229,AEG7023
208019,EHP0023
208020,EPH0024
233917,AQ0032
233917,CMNAQ0032
208021,EHP0025
249860,EHP0037
249860,EHP00037
251818,EHP0038
251818,EHP00038
188447,AQ020
189197,AQ021
189273,AQ029
189455,AQ022
182073,EDGAQ14
273914,RGS0870
274090,RGS0889
247720,LK0099
301321,MUH051817
265376,WTXOUT
320761,HG035
275089,PAN7290
275089,"Mental Blocks"
255809,18188
218495,BWR0621
257769,ALD07067
269768,SFRE2-002
240017,SFRE2-004B
240020,SFRE2-007
245659,HG044
306765,SSF01000
322120,RGS2167
322120,RGS02167
192116,WYV001001
247694,4751010195717
247694,BGP5717
322163,84648
172235,9LG2300
275870,4751010195557
275870,BGP5557
252265,PAN7399
252265,PAN201907
258472,MUH051239
265229,51114G
202207,GOT1005
325865,MUH052077
293387,SIF008
293387,CMNSIF008
273482,SIF003
273482,CMNSIF003
265039,SIF002
265039,CMNSIF002
294867,SIF511
294756,SIF006
294756,CMNSIF006
244099,PFX800
177921,1020ZG
177921,ZAF1020
248183,SIF105
248184,SIF101
248184,CMNSIF101
248187,SIF501
248187,CMNSIF501
261497,SIF205
273481,SIF107
273481,CMNSIF107
275404,SIF207
265037,SIF305
265037,CMNSIF305
275402,SIF210
275405,SIF308
275403,CMNSIF408
261501,SIF106
265036,SIF102
265036,CMNSIF102
275409,SIF406
275409,CMNSIF406
275406,SIF403
275406,CMNSIF403
265035,SIF202
265035,CMNSIF202
294857,SIF510
275407,SIF401
275407,CMNSIF401
275408,Unknown1
287001,SIF108
287001,CMNSIF108
277024,SIF204
277024,CMNSIF204
322862,SIF608
279063,SIF203
279063,CMNSIF203
279061,SIF103
279061,CMNSIF103
322863,SIF606
276800,SIF405
276800,CMNSIF405
288173,SIF409
288173,CMNSIF409
275564,RMA205
288024,SIF304
288024,CMNSIF304
288171,SIF208
288171,CMNSIF208
290510,SIF407
290510,CMNSIF407
282086,SIF303
282086,CMNSIF303
326146,SIF801
312852,SIF609
266990,SIF00031
266990,SIF000031
307527,SIF307
307527,CMNSIF307
316040,SIF509
288775,881311
288775,"Fairy Trails"
271017,GOT1009
248185,SIF201
248185,CMNSIF201
257632,SIF109
257632,CMNSIF109
261502,SIF505
261502,CMNSIF505
261499,SIF209
261499,CMNSIF209
264008,SIF104
264008,CMNSIF104
265038,SIF301
265038,CMNSIF301
275401,SIF110
286153,SIF309
297435,SIF504
297435,CMNSIF504
282088,SIF302
282088,CMNSIF302
294874,SIF512
316241,MUH051722
257332,MUH51243
257332,MUH051243
257178,MUH051238
257330,MUH051245
257331,"MUH 051260"
257331,MUH051260
257333,MUH051244
258468,MUH051242
258470,051240
258470,MUH051240
317994,MUH051730
324768,SIF602
140279,BSG201501
140279,410501NJD
247113,ALD06262
256611,AEG6264
256611,ALD06264
197783,FOX-RICH-ENG
326145,SIF404
326145,CMNSIF404
312853,SIF809
312854,CMNSIF810
257001,CMNMKD001
169145,PLF400
296512,PAN202014
300078,RGS02009
300214,RGS2052
300215,RGS02063
302514,RGS2078
302514,RGS02078
179628,861
288775,PPGFTR01
5029,40787
124969,WTC398700000
175117,BLCEL12KPL520
286383,881069
122566,4002051699611
122566,699611
245659,HR021
245659,"Vampire The Masquerade - Vende"
315221,RGS02171
157505,5580
151468,EVE13001
209339,18186
128271,GINK01
128271,PGGIN01
2037,4098365
128271,SDGGINKGO01
307303,RGS02141
766,AVH9320
152609,28009
296512,08819908096
296512,4104
279063,10417
32070,01900
32070,01901
297435,CMND0108
244521,"NSG 860"
70149,LK0044
25554,RGG315
70149,22160046
421,27192
200511,GFG96741
259066,GMT2018
54,43211-1751
320819,FUDIN-EN
284742,ECG012
96913,QUG60721
119506,"AYG 5400 EN"
66188,61131QNG
191913,WGG01613
243,ASLSK1
243,NA
335012,02
335012,"limitierte grüne Edition"
54138,CC057
307971,FTI001
158052,JACT03S
152018,90135
21677,097500
21677,K5809
258104,691059
129851,na
159204,90036
41833,5702014589766
84876,"26925 9"
271320,"26925 9"
291511,GRL3555
192743,653609789984
192743,78998
220988,GRL0505
217035,66202
156420,66201
285028,USOGO004000
279415,PLE66280
279417,PLE66290
230514,55546
230514,GOTT100
21882,BMC001
21882,CMNSBMC001
179539,GUF004
162608,GUG0070CMN
162608,GUG0070
144391,GUG00007
163021,GUG0056CMN
163021,GUG0056
250534,GUFKS11
139866,CMNGUG0017
139866,10
139867,GUG0018
140605,GUG024
179168,GUF012
179186,GUF006
179256,EECMZB42
180166,GUF010
187336,CMNGUG0090
187336,Zombicide
230343,GUF-KS12
140604,GUG023
140606,GUG025
147258,GUG060
153978,GUG0044
179391,EECMZB26
179692,GUF008
180168,GUF011
180329,EECMZB25
201030,EECMZB31
229770,GUF038
229773,GUF037
230143,GUF039
230344,GUF-KS13
162564,GUG062
206494,EFCMZC91
280476,ZCS004
230345,GUF-KS17
136515,GUG0008
163032,GUG072
161848,GUG059
162729,GUG061
179168,EECMZB20
206494,GUG0091
229770,EECMZB43
139850,GUG0028
232894,10353
252429,10442
214178,A2013100
193042,PZG20030
240892,IEL51410
214176,PEgobbte
214176,PLE66204
223726,APODX001
140755,CMNGUG0073
330608,ZMG022
303954,MIB-ION03
308119,MIB-SMG37-2
280809,WOCC7694
153835,"COBBLE HILL"
158159,331548
151468,103099
124954,SHU4117
282291,BND0045
299800,BND0052
178487,na
331793,410404
256442,ASC001
256442,CMNASC001
252752,GOT1011
328624,BLOCKNESS
316597,CSG-QUACK_ALCHEMIST
165469,4012CG
23241,332325
23241,5511215
210901,5400-06
231819,43227-1996
231819,57010G
194879,1018840
253499,HITSTG1804EN
216,4098635
108745,ASMSEAS01EN
108745,SEAS01
278297,CYA02
437,26443
265260,RGS0890
265260,RGS00890
275406,CMND0105
294306,MC03en
288794,MC02en
288794,FFGMC02EN
300878,MC08en
291432,MC05en
291432,FFGMC05
295782,MC06en
299049,MC07en
299049,FFGMC07
315896,63781
315896,FFGMC16
294306,FFGMC03
303708,FFGMC09
316695,214187
316695,FFGMC15
240423,89188
240423,UDC89177
316694,MC14en
330615,MC17en
245355,PH1701
245356,PH1702
245356,PHG1702
251505,PH1703
251507,PHG1704
253390,PH1706
253390,PHG1706
253391,PH1705
253391,PHG1705
258452,PH1708
258455,PH1707
144599,na
144188,204924
144491,CMNKB0008
144545,6656925
144598,CMNKB0005
144187,1
144546,CMNKB0012
144213,SWGKB006
144540,na
303708,FFGMC09en
306882,HG049
306882,LUMHG049
245654,HR014
24116,042941
24116,42941
132717,10
280789,ZM011
280789,ZMGZM011
316694,MC14ES
230498,DVG4478
283217,1014
280789,ZMG1681NL
245045,DVG5700
258451,DVG5701
267735,DVG5704
283718,DVG5710
206377,FFP07DE04
181561,FFP0707
181563,FFP0708_SML
181563,FFP0708
181562,201761
181562,FFP0709
314028,MC11en
316696,MC13en
178561,FFP07-T01
178563,FYF07DE03
181566,FFP07MP02
178562,186514
178562,FFP07E02
206376,FFP07A01
181104,FYF07E04
181102,FFP07E13
196954,FFP07DE06
181567,201756
181567,FFP07MP03
271602,FFP0713
181564,FFP07MP04
181103,186515
181103,FFP07E03
181568,FFP07MP01
196947,FFP07DE05
181094,FFP07E12
181569,FFP07MP05
181565,07MP06
196941,FFP07E09
181099,FYF07E05
181101,FYF07E07
181096,FYF07E06
181096,SG_1941816274_US
233596,FFP07-DE08
306881,HR024
128664,TIEC03
257284,TIEC03
295571,38211
40793,ASMDIT01
245045,38182
245045,ABA38182
207830,6055160
42487,696175
85256,TIEC01
213555,FFP07E11
196939,FFP07H04
322984,FFP0701-R
263687,FFP07-E19
233601,FFP07-E16
271598,FYF07DE07
322985,FFP0702-R
266521,FFP07T02
274940,FFP07-E14
266555,FFP07-E18
271650,FFP07-E15
271832,FFP07-E20
271652,FYF07E27
274916,FFP07-E21
266966,602ROX
266966,ROX602
266967,604ROX
266964,605ROX
266964,ROX605
266965,603ROX
266965,ROX603
320527,639ROX
320527,ROX639
322561,636ROX
322561,ROX636
322563,638ROX
322563,ROX638
322562,637ROX
322562,ROX637
1218,21246
8804,LOO-420
8804,420LOO
178210,067LOO
183896,LON00070
235365,LON00080
149130,057LOO
272541,LOO102
272541,6054208
272541,B07S2H2KK5
219430,LON00077
156108,063LOO
220193,LON00078
162378,LON00064
246531,LON00085
28121,LOO032
272542,6054927
246530,LON00086
244738,LON00084
255013,LON00087
254701,LON00094
290025,LON00097
275451,LON00101
255167,LOO-090
255016,LON00092
302421,LON00106
325409,LOO114
318392,LON00105
268274,LON00098
113401,TIEC02
128664,3558380051848
128664,ASMD0032
257284,3558380051848
257284,ASMD0032
286827,DVG5715
292032,42631
292034,42628
292031,42644
299266,46066
292030,42634
302991,46068
309857,46074
302990,45893
299268,45889
303478,45890
299275,45891
299270,45317
319290,45892
332018,52444
331983,54280
336632,54567
1855,6053120
23049,6040499
262913,6039847
271033,6032748
247618,6028674
181,B7404102
181,B7404
204543,C2018079
220546,C3145
297783,12345
262442,E1917102
268806,C3868
294884,C3871
107181,36105
91448,K6110
92081,35015
110815,T8867_SML
110815,93956_SML
40169,027084641585
162887,36100
2379,B0638
36944,042515
36944,42515
5312,310-895-11R-3
144066,895
240712,317
240712,"EG 317"
251208,6032036
251208,6035815
246217,6041112
200447,4033
200447,4035
297345,6033969
293517,92202
293517,6030654
332571,6060070
89071,1172
6853,"Model 85-201"
6853,85-201
331591,143
63379,98016
64204,20058745
64204,20034591
2243,00950482
130240,988382841
130240,98838
271597,FFP07-E17
271648,FYF07E23
286174,CP04en
286174,FFGMSG04
294451,CP17en
294451,FFGMSG17
292681,CP09en
292681,FFGMSG09
294228,CP13en
294449,CP15en
294449,FFGMSG15
294226,CP11en
294452,CP18en
294452,FFGMSG18
305695,CP25en
294450,CP16en
294450,FFGMSG16
294227,CP12en
292680,CP08en
292680,FFGMSG08
320225,CP28en
326614,CP39en
324296,CP40en
324296,FFGCP40
324294,CP42en
324294,FFGCP42
324295,CP41en
324295,FFGCP41
324297,CP43en
320113,CP29EN
320114,CP30en
320114,FFGMSG30
315980,CP19en
311921,CP20en
332360,CP34en
332361,CP35en
335768,FFGCP63
335766,FFGCP46
147568,RI095-379
147568,APR132230
148036,700304045492
148036,10
304297,DB010-717-002000-04
304297,USODB010717
179280,TP010-400
3845,F1236
40115,"WMG 1120"
40115,1120
64219,LYSB002ZEYQKY-TOYS
64219,NA
142691,A2141
896,441462
896,SG_B00005NSJL_US
311320,OFS
311320,6059093
38947,25617
94684,8A-FSNE-7RF0
94684,"Classic Edition"
24159,LOO-029
254195,TP010-430
299654,6046766
181,B7404100
1515,6052559
2243,C2406802
1515,6055026
52011,3472642
213560,FFP07E10
271649,FFP07E22
272542,LON00103
255018,LON00091
286827,ABA38194
298701,5720DVG
303036,46069
298701,ABA38202
292031,43497
313292,46060
292732,6053120
3845,53988
793,CASKU1105
15111,042641
15111,42641
64875,18229
24323,044202
24323,44202
113490,HSB32729
113490,32729
33621,YZ113-449
166742,YZ095-379
224502,YZ011-466
245941,C2110
224501,YZ116-469
3845,19864
142691,B00COHGCEK
142691,A2141103
265297,E49891020
265297,E4989CV0
269003,YZ004-123
176288,022866
176288,22866
91448,6964052
189597,1
189597,SG_B000XW7HF6_US
147568,10746
220546,C31451020
262442,E1917104
257880,6045869
202490,80301
33225,12971411
4376,6000
12777,TS_2403561_IN_MMS
299654,EH-8965
286329,6053618
194079,300632
267022,E1844
327722,F2013
20582,TR037000
20582,USA-TR037000
146596,20060227
146596,6020413
164805,1600
170068,3672622
292496,CP05en
292496,FFGMSG05
267022,E1844102
64204,1150
170068,1470
170073,1650
292679,CP07en
292679,FFGMSG07
305694,CP24en
305693,CP23en
320115,CP32en
320115,FFGMSG32
305692,CP21EN
313865,1
313865,FFGMSG10
318016,CP27en
318015,CP26en
224132,E9479
1962,EVE15001
9153,700304001689
214033,FFP0712
295565,DVG5721
294874,CMND0110
196946,FBA_FYF07DE02
196946,FFP07DE02
192349,10190
42487,5510813
42487,380RGG
230498,ABA38173
258451,ABA38183
293959,"GMT Game"
293959,1921
1218,"FBA_21210 1"
1218,"21210 1"
290359,83731
3540,4098858
268767,22584184
313274,10532
326984,BLTHI-EN
326984,grr015ni
51,03131
160869,81979
4491,"FFG TJ05"
4491,TJ05
17114,INI-BG-002-CA
17114,G856030001001
52514,INI-BG-002-CA
52514,G856030001001
255664,S71BOI01
130592,E9401
1561,1213
1561,"WMG 1213"
38026,F1240
1663,CL056-370-001900-04
38026,WM00100-EN1-6
1294,E9401
1294,A5826079
297327,E5066
297327,B07MTYQMFQ
5432,1195
75095,5511118
13782,042051
13782,42051
29663,TFG5501-0000
304420,PEG55141G
254617,E1871
254617,E1871GA03
1298,0824ISAWWV8
1298,SG_B000LQEL26_US
1931,UG-01851
129395,HS-2050
129395,HG-98840
29676,44281
18901,000402
18901,18903
32032,SG_B006HB0BQO_US
5029,076930410189
40347,01612
70653,na
5759,na
164840,B0965
137244,A2142
164840,E31131020
13817,FBA_HJ-0QDV-EZ76
137244,5010994709310
286264,6054161
260942,1
260942,E6603398
2425,N/A
204543,C2018000
204543,C2018
280282,6054042
260942,E6603
175739,26023
175739,26292
232250,60001631
232250,22491
232250,26293
207167,B6677
207167,B66772840
2318,B0325
6854,101010100.100E
7327,6052259
14586,6434936
14586,SG_B000VBIIBQ_US
2381,A5226
2381,C19411020
329966,CB425
329966,78867
323911,E9517
5659,na
149151,8001
286330,C3810
20422,6035455
20422,6015775
286330,C3810100
87001,NA
20422,6038148
87001,BG-319
87001,28016
2281,GMT97
170274,INI-NHIE-CARDS-001
170274,00137
2281,DRY37
42331,00537
42331,1936
286532,INI-NHIE-CS-FL
286532,SG_B00DN9KV54_US
193841,"INI-NHIE-EXP PACK ONE"
193841,QD617-1
286403,"INI-NHIE-CARD GAME-GE"
286403,1414
272889,GJX13
5917,FBA_422568
3737,B2176
24000,MONINTENDO
20306,5513839
1751,6040889
328053,0849421005856
328053,849421005856
251403,43227-72
286126,E8029000
311321,USW
311321,6059733
9924,10451
1111,C1938
322592,6053618-6059759
322592,6059759
283124,868989000400
283124,478-849-546
152626,20120020
295178,E8915
295178,E8915000
179701,BGZ110824
5916,YY-QEMM-T5Q6
5916,SG_B000BMWM6M_US
254622,"Answer questions on a variety "
254622,VOR-WIR-EN-1/GEN
3758,0C1241
37678,04823
12340,37517
12340,007517
12340,50CAR7517
20589,1
292569,E9480
292569,"285 E9480"
267021,E1972
1923,37090
5425,PTC3620
5425,#3620
267021,E1972102
138223,37055
138222,"COBBLE HILL"
218295,37095
138224,"COBBLE HILL"
198133,unknown
138220,37047
138219,37046
138221,37045
216798,PG000-396-US1300-04
216798,PG000396
1917,7476
1917,JUM19496
1917,7474
265571,E3278
265571,E3278000
265571,E3278100
267018,E2420
302866,E8172
86073,7434
173761,PG000-410
259968,7910
179669,4125-06
179669,4125
29735,TR037-173
8690,7365
6381,8004
6381,035261080041
3181,6910
12762,43223-1003
12762,006517
12762,6517
61474,T2367
24985,C0431
24985,C04318020
5259,6044864
3510,6018524
3510,20054276
3510,20042811
23694,5002
23694,4040
292661,E5065
292661,E5065000
292661,E50651020
300379,E8229
151367,6023119
1748,4619-L1
1748,SG_B003UDVQ7K_US
127784,GD71120
127784,4371
127784,FBA_14371
127784,14371
172940,4276
15047,08163
34395,4094
34395,4044
172940,14276
295439,C0693
167669,6022551
2435,na
10190,90321Q
167669,1480
253714,7257
284107,6053078
18543,TDC1700
18543,1700
231674,IG40640
14705,01940
13166,0058
13166,58
5750,074299427480
265026,525
265026,914532.006
13166,30816
13166,0056
17709,43207-17048
284417,1306
309077,97906
43927,"OP 2011"
43927,3692
32702,0811858649
265610,6044672
38154,M1009
57215,76106
41095,2143
284772,70071
34390,6045136
296100,331769
175739,WFI01205
175739,1205
296100,102304
284772,914451
334784,LOO115
261035,E2263
214343,C0376
5339,C3889
5339,A6984594
5339,A6984
5339,A6984NZ
5339,A69843480
267017,E1845
267017,E1845102
12912,unknown
71986,5510388
20311,4099567
677,6023064
614,8894700
614,01811
269564,BN011-576-001900-06
231082,6039433
272803,E6291
27340,4099565
272803,24874
32794,K8841
137157,25606
39415,231869
32794,K8846
39415,43196-28189
39415,04179
115793,43197-38837
219942,na
219942,SG_B012UTOR20_US
218358,4330-06
317291,HIGH420
317291,82157
218358,108673
272438,6054012
27335,BP54102
272438,BLOCKBUSTERS
24376,1
24376,6347372
289020,ICH413
289020,68837
187109,115
293978,6892
152488,A5969
9704,CAT
9704,4099564
26346,044077
26346,44077
29142,06120
244216,181503
244216,0066
244216,66
244216,GL60034
266031,6045362
12616,97700
289018,"On A Scale of One to T-rex"
12616,11124
289018,EXKD0001
180459,BGWIKAE
180459,6028800
180459,98205
3522,GEO0119-1
66865,5513852
279085,MPGB06-0000
103261,4KIDS_35675
103261,7111
287406,18190
1544,B00000IWEX
1544,SG_B00000IWEX_US
267884,GFN02
283249,E6707
7336,B0014S46R0
15548,42395
7336,040926
7336,TRVLOTR
271518,60001796
284760,60001837
284760,B07QQHPGV7
271518,26857
284760,26890
76668,919418
89404,PLG7500
89404,2380
153426,3457-04
285156,6960
285156,GP005
231954,43292-36220
163724,HS-3991
163724,A8595480
4694,72417
4694,TRIVFRIEND
163724,A8595100
2766,04561
6971,5455
14358,59050
14358,"Jeopardy! Remote handheld Item"
36791,5460
36791,5458-04
223892,880
2766,"COBBLE HILL"
250448,7441
315765,7447
250448,GP001
113819,TENZI
240133,6039761
277017,6051269
232829,"BIG 1002"
223742,6052280
223742,643690762874
262397,E4981
146149,3780
282237,02045
24141,MN006143
2953,1
2953,730077
257598,2251
285626,WW1017
12876,023014
12876,103050000.100E
813,6747618
189657,"COBBLE HILL"
152908,na
320534,F1276
320534,08F1276
6549,1222
6549,"WMG 1222"
316273,E6553
316273,E6553EU4
204135,MA300715
204135,SKYJO
301242,MA300717
33866,DPK01-B
256967,130012083
256967,USP21004995
7399,LC1279
7399,NA
232079,JUM19583
232079,1001
232079,"BIG 1001"
23671,42939
126207,53720
286931,SB131-000-001900-04
232944,2240
232944,SG_B00DTHJBDI_US
8009,1021734
53317,1211
42686,89857
53317,04909
53317,04909095
64648,39814
53317,"19941 0000"
248702,C1940
251293,RRG00020
30573,TR010178
30573,TR010-178
265316,8885
265316,FPCBM01IT
248702,C1940100
325852,132
194960,134
265316,FPCBM01EN
265316,ASMBM01EN
242992,Classic
242992,Holiday_SML
246797,Relationship
336026,Family
2879,300
297326,E4816
8211,P20026
94481,GM108
5423,na
